CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Credit_Limit,Total_Revolving_Bal (RM),Total_Trans_Amt (RM),Total_Trans_Ct
809311758,Existing Customer,40,M,3,Unknown,Single,RM60K - RM80K,Silver,35,25219,1503,4429,87
712602708,Attrited Customer,36,M,3,Unknown,Unknown,RM80K - RM120K,Blue,36,1815,0,2039,34
789087858,Existing Customer,60,F,0,Graduate,Married,RM40K - RM60K,Blue,48,3361,2473,4589,69
711264033,Existing Customer,47,M,3,Doctorate,Divorced,RM40K - RM60K,Blue,36,4786,1516,4973,74
770180808,Existing Customer,37,F,4,Graduate,Single,Unknown,Blue,31,1438.3,0,5001,91
789271533,Existing Customer,51,F,1,Doctorate,Single,Less than RM40K,Blue,40,1438.3,908,4653,74
720152058,Existing Customer,42,F,1,Doctorate,Single,Less than RM40K,Blue,35,2725,2444,4965,85
826490133,Existing Customer,42,F,4,Uneducated,Divorced,Unknown,Blue,38,10039,1600,4685,76
717966933,Existing Customer,45,F,5,Uneducated,Married,Unknown,Blue,37,2467,1446,5024,81
808669083,Existing Customer,52,F,1,Graduate,Married,Less than RM40K,Blue,47,1438.3,0,5015,68
771422883,Attrited Customer,57,F,3,Graduate,Married,Less than RM40K,Blue,45,1759,186,2705,35
717570258,Existing Customer,46,M,5,Graduate,Married,Less than RM40K,Blue,35,2206,1722,4455,67
708703308,Attrited Customer,35,F,1,Unknown,Married,RM40K - RM60K,Blue,26,2045,1707,2183,39
789508758,Existing Customer,54,F,2,Unknown,Single,Less than RM40K,Blue,46,4170,641,3669,67
780653208,Existing Customer,47,F,3,College,Married,Less than RM40K,Blue,36,3300,2517,3784,55
709077933,Existing Customer,26,F,0,High School,Married,Less than RM40K,Blue,18,5422,682,4460,62
715200783,Existing Customer,56,F,2,Graduate,Married,Unknown,Blue,36,2015,807,5209,76
710526633,Existing Customer,47,M,2,Unknown,Single,RM60K - RM80K,Blue,34,2048,1599,4855,88
714186108,Existing Customer,37,F,2,Unknown,Single,Less than RM40K,Blue,19,2152,1682,4126,71
820047858,Attrited Customer,44,F,4,Graduate,Unknown,Less than RM40K,Blue,39,3017,1868,2096,50
708894183,Existing Customer,53,M,3,College,Single,RM120K +,Silver,44,34516,1073,4485,86
708186933,Attrited Customer,33,M,1,Graduate,Single,RM60K - RM80K,Blue,36,1819,725,2254,45
778937583,Existing Customer,46,F,3,Uneducated,Married,Less than RM40K,Blue,29,2228,1449,4382,83
708498033,Attrited Customer,44,F,3,Unknown,Married,Less than RM40K,Blue,36,2279,1837,2789,52
815315058,Attrited Customer,48,F,4,High School,Married,RM40K - RM60K,Blue,43,1438.3,0,2520,45
751607058,Existing Customer,45,M,2,Doctorate,Married,RM120K +,Blue,38,1686,0,4413,77
718194858,Existing Customer,48,F,5,Graduate,Single,Unknown,Blue,35,1942,1488,4940,88
827123883,Existing Customer,53,M,4,High School,Single,RM60K - RM80K,Blue,49,3858,0,4472,92
711473058,Existing Customer,44,M,4,Graduate,Divorced,RM60K - RM80K,Blue,32,11651,1368,3870,64
715197633,Existing Customer,43,M,3,Uneducated,Unknown,RM40K - RM60K,Blue,38,9449,1914,4658,93
713512308,Attrited Customer,50,F,0,Graduate,Single,Less than RM40K,Blue,41,3423,0,2229,45
790023408,Existing Customer,47,F,3,Unknown,Single,Less than RM40K,Blue,39,2915,2422,4037,83
720403008,Existing Customer,50,F,3,Uneducated,Married,Unknown,Blue,38,11486,0,4918,79
709581483,Attrited Customer,40,F,4,Doctorate,Married,Less than RM40K,Blue,21,2984,2517,2373,53
711201108,Attrited Customer,37,F,3,High School,Single,Less than RM40K,Blue,29,1653,0,2284,35
708784083,Existing Customer,47,F,3,Uneducated,Single,Less than RM40K,Blue,36,2723,1588,4307,83
712838358,Existing Customer,40,F,4,Uneducated,Married,Less than RM40K,Blue,31,1438.3,0,4702,84
714887808,Attrited Customer,43,F,1,Uneducated,Single,Less than RM40K,Blue,36,1818,0,2279,50
716581983,Existing Customer,56,F,0,College,Married,RM40K - RM60K,Blue,36,4384,929,4792,91
716930133,Existing Customer,43,F,3,High School,Unknown,Less than RM40K,Blue,36,1824,0,4594,86
808981608,Existing Customer,50,F,2,Uneducated,Married,Less than RM40K,Blue,45,5452,540,4220,66
709714008,Attrited Customer,50,F,1,Unknown,Single,Unknown,Blue,39,9248,0,2325,45
811942983,Existing Customer,55,M,2,High School,Married,RM120K +,Blue,50,17627,1756,4836,74
715565058,Existing Customer,27,F,1,Uneducated,Unknown,Less than RM40K,Blue,16,1438.3,0,4479,70
714519408,Attrited Customer,44,F,3,College,Married,Less than RM40K,Blue,36,5357,2139,1979,48
719153433,Existing Customer,49,F,4,Uneducated,Married,Unknown,Blue,38,2542,850,4972,79
809127858,Existing Customer,51,F,1,Post-Graduate,Single,RM40K - RM60K,Blue,46,2275,1219,4807,72
712740108,Attrited Customer,43,F,4,Uneducated,Divorced,Less than RM40K,Blue,33,1706,0,2371,45
720251358,Attrited Customer,54,F,2,High School,Divorced,Less than RM40K,Blue,36,3591,2517,2313,43
713935533,Existing Customer,44,M,3,Graduate,Single,RM40K - RM60K,Silver,29,19360,870,3966,78
710243208,Existing Customer,56,F,4,Unknown,Married,Less than RM40K,Blue,44,1707,0,4846,80
708870408,Existing Customer,53,M,4,Unknown,Single,Less than RM40K,Blue,43,3844,2079,4271,56
795844983,Existing Customer,45,F,3,High School,Married,RM40K - RM60K,Blue,39,2851,0,3916,64
828294933,Attrited Customer,49,F,3,High School,Married,Less than RM40K,Blue,45,2951,2437,2519,36
713531808,Existing Customer,38,F,1,Doctorate,Married,Less than RM40K,Blue,28,1438.3,0,4475,74
712307283,Attrited Customer,54,M,1,College,Single,RM120K +,Blue,37,9090,2517,2239,43
715778358,Existing Customer,45,M,5,Graduate,Married,RM120K +,Blue,26,34516,797,3643,59
778910883,Attrited Customer,53,M,2,Unknown,Married,RM80K - RM120K,Blue,34,1837,875,2169,43
710637183,Existing Customer,48,F,4,Graduate,Single,Unknown,Blue,40,2300,1906,4538,71
712781883,Existing Customer,36,F,1,Uneducated,Married,Less than RM40K,Blue,36,2611,537,5121,83
709664658,Existing Customer,40,M,4,Unknown,Unknown,RM80K - RM120K,Blue,27,22863,927,4071,69
717574683,Existing Customer,53,F,3,Unknown,Married,RM40K - RM60K,Blue,46,2192,1146,4756,85
771497283,Existing Customer,40,F,2,High School,Divorced,Less than RM40K,Blue,28,2917,1310,4736,79
714991608,Existing Customer,41,F,3,High School,Single,RM40K - RM60K,Blue,31,1438.3,913,4300,68
779848383,Attrited Customer,37,F,3,Graduate,Single,Less than RM40K,Blue,21,1784,577,2348,47
715495308,Existing Customer,43,F,4,Graduate,Single,Less than RM40K,Blue,36,8919,2231,3923,73
712431183,Existing Customer,52,F,2,Uneducated,Single,Less than RM40K,Blue,37,2164,0,5282,80
714895608,Existing Customer,48,F,2,Unknown,Single,Unknown,Blue,38,2792,1375,4364,62
718324983,Existing Customer,60,F,0,College,Married,Less than RM40K,Blue,49,1634,1155,4522,83
713541033,Existing Customer,39,F,1,College,Single,Less than RM40K,Blue,32,2144,1557,4571,85
771989733,Existing Customer,37,M,2,Unknown,Single,RM40K - RM60K,Blue,26,3664,1449,4413,65
789698733,Existing Customer,40,F,4,Uneducated,Married,Less than RM40K,Blue,27,4788,1088,4438,78
787514433,Existing Customer,34,F,3,College,Married,Less than RM40K,Blue,23,2164,1176,5075,71
811081083,Existing Customer,48,F,3,Uneducated,Single,Less than RM40K,Blue,43,1532,1183,4359,78
717371583,Attrited Customer,56,F,2,Uneducated,Single,Less than RM40K,Blue,36,1883,400,1954,45
715579233,Existing Customer,44,F,3,Doctorate,Single,RM40K - RM60K,Blue,40,3659,1356,4861,74
781930233,Existing Customer,47,F,2,High School,Married,Less than RM40K,Blue,37,2946,2338,4717,70
716825808,Existing Customer,45,F,3,Uneducated,Divorced,Less than RM40K,Blue,36,2697,2216,4063,75
757053408,Existing Customer,47,F,1,Graduate,Single,Unknown,Blue,40,3811,1970,3578,76
788418933,Existing Customer,35,F,2,Graduate,Married,RM40K - RM60K,Blue,27,1613,1085,5000,85
788898933,Existing Customer,42,F,4,College,Married,Less than RM40K,Blue,27,2043,0,5198,77
712163433,Attrited Customer,47,M,3,Uneducated,Married,RM40K - RM60K,Blue,29,1684,644,2164,36
717343833,Existing Customer,47,F,5,Uneducated,Unknown,Unknown,Blue,34,3127,2094,4518,86
820868508,Existing Customer,47,M,2,College,Married,RM40K - RM60K,Blue,43,7106,736,5192,75
789240258,Existing Customer,50,F,2,Uneducated,Single,RM40K - RM60K,Blue,35,2784,2458,4904,81
716951658,Existing Customer,51,F,3,High School,Single,RM40K - RM60K,Blue,38,5536,0,4281,82
718932633,Existing Customer,45,F,3,College,Married,Less than RM40K,Blue,35,1717,1156,4301,64
711487533,Attrited Customer,47,F,3,Unknown,Married,Less than RM40K,Blue,38,1438.3,0,1687,38
715306983,Attrited Customer,42,M,5,High School,Married,RM60K - RM80K,Blue,36,1866,0,2833,42
712771233,Existing Customer,52,M,3,Unknown,Single,RM80K - RM120K,Blue,36,2516,1268,4461,80
789637308,Attrited Customer,45,F,2,College,Divorced,RM40K - RM60K,Blue,39,3076,0,2580,50
717247383,Existing Customer,48,M,4,Graduate,Single,RM40K - RM60K,Blue,36,7514,0,4789,69
714842208,Existing Customer,52,F,2,Graduate,Married,RM40K - RM60K,Blue,36,2804,1782,4357,69
794172033,Attrited Customer,58,F,1,Post-Graduate,Divorced,Less than RM40K,Blue,52,1817,0,2347,45
713592408,Existing Customer,43,F,3,High School,Married,Less than RM40K,Blue,28,2590,0,3391,66
709314408,Existing Customer,39,F,2,College,Single,RM40K - RM60K,Blue,29,4938,1593,4516,82
715957233,Existing Customer,53,M,3,College,Single,RM60K - RM80K,Blue,36,19940,2018,4694,75
719414658,Existing Customer,52,F,0,Graduate,Single,Unknown,Blue,36,12366,0,4880,76
719632683,Existing Customer,40,M,3,Graduate,Single,RM40K - RM60K,Blue,30,2583,2235,4500,83
708136908,Existing Customer,62,F,0,Graduate,Single,Less than RM40K,Blue,53,2616,801,4655,68
721393083,Existing Customer,52,F,3,Unknown,Single,RM40K - RM60K,Blue,45,6053,577,5035,64
714520233,Attrited Customer,59,F,0,Graduate,Married,Less than RM40K,Blue,36,1708,0,1992,38
709455108,Existing Customer,49,F,4,Unknown,Married,Less than RM40K,Blue,33,2393,1667,3768,79
767058183,Existing Customer,53,F,1,Graduate,Divorced,Less than RM40K,Blue,46,3424,1333,4485,61
770800683,Existing Customer,48,F,3,Post-Graduate,Married,Less than RM40K,Blue,35,2640,2133,4956,72
779651058,Existing Customer,59,F,0,Unknown,Single,RM40K - RM60K,Blue,42,1931,1409,4797,65
710443833,Existing Customer,50,M,2,Unknown,Single,RM120K +,Blue,38,2123,995,4516,78
717725433,Attrited Customer,54,F,2,Graduate,Married,RM40K - RM60K,Blue,44,1606,0,2258,37
720600858,Existing Customer,41,M,4,Graduate,Married,RM60K - RM80K,Blue,26,5633,1395,3695,75
717797658,Existing Customer,57,F,2,Graduate,Married,Less than RM40K,Blue,45,1438.3,740,4970,87
779458383,Existing Customer,50,F,3,High School,Married,Less than RM40K,Blue,32,2590,2087,4248,73
788767983,Existing Customer,43,M,5,Unknown,Single,RM60K - RM80K,Blue,24,4556,0,4273,82
711994458,Existing Customer,47,F,4,High School,Married,Unknown,Blue,39,1537,0,4234,75
713948808,Existing Customer,55,M,3,High School,Single,RM60K - RM80K,Blue,47,1602,962,4873,97
710456658,Existing Customer,50,F,4,Graduate,Married,Less than RM40K,Blue,31,2080,1799,5130,82
771531708,Existing Customer,46,F,2,Unknown,Single,Unknown,Blue,34,7565,887,4683,87
713546883,Existing Customer,47,M,2,Graduate,Divorced,RM60K - RM80K,Blue,29,4786,1553,5039,76
711447783,Existing Customer,53,F,2,Graduate,Single,Less than RM40K,Blue,38,2375,1353,5000,76
713746608,Existing Customer,48,F,2,High School,Married,Unknown,Blue,37,8446,908,4240,67
718020408,Existing Customer,60,F,1,Graduate,Married,Less than RM40K,Blue,36,1977,545,4393,72
719475633,Existing Customer,42,M,3,Post-Graduate,Married,RM80K - RM120K,Blue,30,13908,0,4319,81
719654283,Existing Customer,52,F,2,Graduate,Married,RM40K - RM60K,Silver,42,19220,0,4642,81
720114633,Existing Customer,44,F,5,High School,Single,Less than RM40K,Blue,30,2709,1726,5056,89
816315558,Existing Customer,38,M,1,High School,Single,RM60K - RM80K,Blue,33,1503,879,4439,77
712567083,Existing Customer,51,M,1,High School,Married,RM80K - RM120K,Blue,36,9186,0,4986,88
711302883,Existing Customer,50,F,0,Graduate,Single,Less than RM40K,Blue,46,2165,1392,4194,72
719775408,Existing Customer,41,F,4,High School,Single,Unknown,Blue,36,1438.3,0,5020,85
712070208,Existing Customer,61,F,1,College,Single,Unknown,Blue,50,6673,2458,4141,82
718641483,Existing Customer,53,F,3,Graduate,Married,Less than RM40K,Blue,42,2404,1109,4519,72
710690733,Attrited Customer,47,F,3,Graduate,Married,Less than RM40K,Blue,35,1666,0,2816,38
718441308,Existing Customer,41,M,2,Graduate,Single,RM60K - RM80K,Blue,31,8228,1935,4933,68
772243833,Existing Customer,54,F,0,Doctorate,Single,Less than RM40K,Blue,43,3186,968,4077,75
711992133,Existing Customer,53,F,1,Uneducated,Married,Less than RM40K,Blue,41,2596,868,4801,72
779084208,Attrited Customer,43,F,3,High School,Divorced,Less than RM40K,Blue,24,1662,613,2326,31
715304958,Attrited Customer,42,F,3,Graduate,Single,Less than RM40K,Blue,27,2053,0,3053,50
713179083,Existing Customer,32,F,2,Uneducated,Single,Unknown,Blue,25,3193,1533,4419,75
709836258,Existing Customer,45,F,4,Graduate,Married,Less than RM40K,Blue,41,1927,1337,5127,81
715950483,Attrited Customer,39,F,1,Uneducated,Married,RM40K - RM60K,Blue,27,2821,725,2397,35
798281808,Existing Customer,48,M,4,High School,Married,RM60K - RM80K,Blue,42,3879,1214,5158,79
720414558,Existing Customer,56,F,2,Unknown,Married,Less than RM40K,Blue,36,1971,922,4827,84
713509908,Existing Customer,48,F,2,Graduate,Married,Unknown,Blue,35,1755,1058,4719,90
711919608,Attrited Customer,42,F,3,Graduate,Married,Less than RM40K,Blue,36,2031,1720,2702,32
709993158,Existing Customer,46,F,2,Graduate,Married,Less than RM40K,Blue,31,2330,1584,3917,71
767815233,Existing Customer,46,F,3,College,Married,Less than RM40K,Blue,40,1438.3,0,4283,88
717624708,Attrited Customer,59,M,2,High School,Divorced,Less than RM40K,Blue,51,1438.3,0,2589,49
720015183,Existing Customer,60,M,1,Graduate,Married,RM120K +,Blue,46,5130,2048,4601,88
778236858,Existing Customer,54,F,2,Graduate,Married,Unknown,Blue,42,11794,1018,5547,87
789095958,Attrited Customer,50,M,1,Unknown,Single,RM60K - RM80K,Blue,38,7603,744,2497,42
713736333,Attrited Customer,41,F,3,Uneducated,Married,RM40K - RM60K,Blue,36,3606,0,1829,41
717836733,Existing Customer,49,F,1,Graduate,Married,Less than RM40K,Blue,36,5153,1378,4274,81
712619808,Existing Customer,47,F,3,College,Single,Less than RM40K,Blue,36,2500,1169,4265,87
712221408,Existing Customer,42,M,4,Graduate,Single,RM40K - RM60K,Blue,33,2654,1489,4767,82
714213708,Attrited Customer,35,F,3,College,Single,Less than RM40K,Blue,25,3611,2517,2178,45
720289533,Existing Customer,47,F,4,Unknown,Married,Unknown,Blue,42,1882,1143,4536,85
709469658,Existing Customer,47,M,3,Unknown,Single,RM80K - RM120K,Blue,36,7421,0,4353,75
772323033,Existing Customer,44,F,4,Graduate,Single,Less than RM40K,Blue,33,4606,1556,4363,78
742572558,Existing Customer,32,F,0,High School,Divorced,Unknown,Blue,25,12268,1165,4905,82
718848183,Existing Customer,50,M,2,Post-Graduate,Married,RM80K - RM120K,Blue,42,9873,1276,4613,82
719034183,Existing Customer,46,F,3,Graduate,Single,Less than RM40K,Blue,38,1555,1366,5490,86
720142308,Attrited Customer,52,F,2,Graduate,Married,Less than RM40K,Blue,36,2160,0,2360,56
771872733,Existing Customer,38,M,0,Unknown,Married,RM60K - RM80K,Blue,26,3809,1521,4666,69
718816158,Existing Customer,44,F,3,High School,Single,Less than RM40K,Blue,33,5362,1984,3851,87
720003558,Existing Customer,43,F,1,Graduate,Unknown,Less than RM40K,Blue,32,1834,1416,5653,79
818993508,Existing Customer,52,F,3,Graduate,Married,Less than RM40K,Blue,47,2577,879,5021,75
715672458,Existing Customer,47,M,5,Graduate,Single,RM60K - RM80K,Blue,36,2721,1264,4557,71
789820308,Existing Customer,50,F,3,Graduate,Married,Less than RM40K,Blue,40,2925,2065,3913,47
819688458,Attrited Customer,44,F,5,Graduate,Unknown,Less than RM40K,Blue,39,1545,0,2646,39
710785383,Attrited Customer,49,F,2,Graduate,Married,Less than RM40K,Blue,39,2212,0,2394,55
712837233,Existing Customer,46,M,2,High School,Single,RM120K +,Blue,36,13001,1482,3671,55
713597658,Attrited Customer,36,F,3,Uneducated,Single,Less than RM40K,Blue,22,2784,2378,2021,57
713953383,Attrited Customer,50,M,1,Post-Graduate,Single,RM60K - RM80K,Blue,36,2317,0,2214,41
716891583,Existing Customer,41,F,3,High School,Unknown,Less than RM40K,Blue,36,1867,970,4537,60
716510658,Attrited Customer,50,F,0,Doctorate,Single,Less than RM40K,Blue,38,2595,2353,2526,41
708125733,Existing Customer,46,F,2,College,Divorced,Less than RM40K,Blue,36,1438.3,0,4311,77
716484333,Existing Customer,46,F,2,Graduate,Married,Less than RM40K,Blue,40,1696,1177,4410,84
708519108,Attrited Customer,46,F,1,Graduate,Married,Unknown,Blue,24,2694,1576,2041,57
719740008,Attrited Customer,51,F,4,High School,Married,Less than RM40K,Blue,41,2791,940,2584,49
717087858,Existing Customer,51,F,1,Graduate,Single,RM40K - RM60K,Blue,36,2146,967,4253,74
711605208,Attrited Customer,61,M,0,Uneducated,Married,RM80K - RM120K,Blue,43,1438.3,0,1958,47
714882258,Existing Customer,38,F,2,College,Married,Unknown,Blue,36,1438.3,730,4583,67
792300858,Existing Customer,44,F,3,Graduate,Divorced,RM40K - RM60K,Blue,38,4269,1852,4178,75
766550808,Existing Customer,45,F,3,Graduate,Married,RM40K - RM60K,Blue,38,4195,2440,4430,72
718941183,Existing Customer,48,F,1,College,Married,Less than RM40K,Blue,38,1832,748,4376,87
708516558,Existing Customer,37,F,2,High School,Married,Less than RM40K,Blue,36,2588,1782,4159,83
709350783,Existing Customer,63,F,0,Unknown,Single,Less than RM40K,Blue,36,4847,1856,4712,76
771230508,Existing Customer,46,F,4,College,Married,RM40K - RM60K,Blue,33,2423,429,4717,80
710978058,Existing Customer,50,F,0,Uneducated,Single,RM40K - RM60K,Blue,41,7507,1697,4651,71
713405133,Existing Customer,51,M,2,College,Married,RM120K +,Blue,43,5232,1923,4976,93
710723958,Existing Customer,43,F,3,Uneducated,Single,Unknown,Blue,32,1438.3,491,5016,86
823840458,Existing Customer,47,F,1,High School,Married,Unknown,Blue,43,1828,1517,4542,82
791754258,Existing Customer,49,F,5,Graduate,Married,Unknown,Blue,43,2557,2351,4342,73
789472833,Existing Customer,42,F,2,College,Divorced,Less than RM40K,Blue,33,2283,1690,4377,64
711099408,Existing Customer,35,F,4,High School,Single,Less than RM40K,Blue,25,2684,1658,4657,76
745853283,Existing Customer,38,F,1,Graduate,Married,Unknown,Blue,31,7234,0,5198,75
717790233,Existing Customer,37,F,2,College,Single,RM40K - RM60K,Blue,26,1438.3,743,4730,80
818791833,Existing Customer,42,F,3,Graduate,Married,Less than RM40K,Blue,37,2730,1303,4750,76
714981483,Existing Customer,50,F,3,High School,Married,Unknown,Blue,38,2808,1720,5137,81
719373558,Existing Customer,42,F,3,Unknown,Single,Less than RM40K,Blue,36,6275,0,4308,75
823609383,Existing Customer,43,F,4,College,Unknown,RM40K - RM60K,Blue,39,1438.3,0,4528,83
714408933,Attrited Customer,44,M,4,Graduate,Single,RM80K - RM120K,Blue,36,10834,0,2249,51
713661933,Existing Customer,44,F,1,College,Married,Less than RM40K,Blue,33,1522,0,4835,70
716218908,Existing Customer,48,F,4,Doctorate,Single,Unknown,Blue,39,2845,919,2635,43
818710233,Existing Customer,41,F,2,Graduate,Married,RM40K - RM60K,Blue,36,2329,1271,4382,70
719463708,Existing Customer,47,F,1,Uneducated,Single,RM40K - RM60K,Blue,34,2099,1164,4471,80
817958733,Existing Customer,42,F,2,Uneducated,Married,Unknown,Blue,37,5099,958,4025,73
708397008,Existing Customer,54,F,4,Graduate,Married,Unknown,Blue,43,3805,821,4326,67
720547533,Existing Customer,47,F,2,High School,Married,Unknown,Blue,32,11438,0,4346,90
708780783,Existing Customer,43,F,3,Graduate,Single,RM40K - RM60K,Blue,33,2434,1169,4739,76
758178558,Existing Customer,44,F,3,Graduate,Single,Unknown,Blue,37,4703,1555,4127,89
716237508,Existing Customer,44,F,5,High School,Married,Unknown,Blue,36,5254,2507,4501,64
